active_bins,correct_rank,ghost_mass_fraction,id,kkt,mass,matched_components,method,minority_rate_recovered,minority_support_recall,partition,r_true,rank,relative_gap,scenario,seconds,selected_penalty,snr,spectral_leakage_fraction,stationarity,success,test_clean_rmse_sigma,test_observed_rmse_sigma,unmatched_mass_fraction,w1_logD
,False,0.03358493881403188,test_003_weak,,32.563988672330304,2,RAI,False,0.0,test,3,2,,weak,1.0394791000289842,,50,0.03358493881403195,,True,0.23721195955082905,1.00432735303987,0.0,0.11196174619615477
13,,,test_003_weak,,,,RAI_Net_original,,,test,3,,7.74244675290799e-06,weak,28.57397869997658,0.01,50,,,True,0.30638240928279287,,,0.4255029838839183
16,,,test_003_weak,,,,RAI_Net_v2,,,test,3,,7.863358449000366e-06,weak,13.775517700007185,0.01,50,,,True,0.3063827993019826,,,0.42550378693643315
,False,0.0003835037287722774,test_003_weak,3.981409680228437e-16,32.31875686222882,2,RAI_S,False,0.0,test,3,2,,weak,1.0816992999752983,,50,0.0003835037287723288,6.378362134629954e-09,True,0.20827706458944784,1.0029159554041798,0.0,0.05410624417971009
,True,0.1482527572145251,test_004_close,,38.12085392643879,3,DOME,True,1.0,test,3,3,,close,1.0542236000765115,,50,0.1482527572145251,,True,0.2814038164297642,1.0616166813855812,0.0,0.20379272539348423
,True,0.025598954676491537,test_004_close,3.717826985279062e-16,37.85920398731767,3,DOME_S,True,1.0,test,3,3,,close,1.2829769001109526,,50,0.02559895467649145,8.449623409144583e-10,True,0.2316954245176366,1.0559837426764715,0.0,0.07303941878407792
,False,0.1691722837134084,test_004_close,,38.163225378864496,2,RAI,True,1.0,test,3,2,,close,1.4777760000433773,,50,0.1691722837134084,,True,0.30478643305722936,1.0630091369037264,0.0,0.1774845146752553
9,,,test_004_close,,,,RAI_Net_original,,,test,3,,9.441103559659307e-06,close,109.13730810000561,0.01,50,,,True,0.3106090696661577,,,0.3784844278056057
9,,,test_004_close,,,,RAI_Net_v2,,,test,3,,9.441103559659307e-06,close,80.00639530003536,0.01,50,,,True,0.3106090696661577,,,0.3784844278056057
,True,0.025598954676491537,test_004_close,3.717826985279062e-16,37.85920398731767,3,RAI_S,True,1.0,test,3,3,,close,1.70408579998184,,50,0.02559895467649145,8.449623409144583e-10,True,0.2316954245176366,1.0559837426764715,0.0,0.07303941878407792
,False,0.4322597626992745,test_005_proportional,,30.17717488624508,1,DOME,False,0.0,test,3,2,,proportional,1.1122081000357866,,50,0.0,,True,0.27210393924174336,1.0269502453592332,0.4322597626992745,0.4217550513062759
,False,0.4322594523361196,test_005_proportional,3.493758081060976e-16,30.177175873023945,1,DOME_S,False,0.0,test,3,2,,proportional,0.8717720999848098,,50,0.0,5.61933784259715e-08,True,0.2721039182263214,1.0269502642458452,0.4322594523361196,0.4217551888694288
,False,0.4322595923713317,test_005_proportional,,30.177175427838282,1,RAI,False,0.0,test,3,2,,proportional,0.8397178000304848,,50,0.0,,True,0.2721039277121661,1.0269502557243637,0.4322595923713317,0.4217551268011097
8,,,test_005_proportional,,,,RAI_Net_original,,,test,3,,8.032577075689972e-06,proportional,6.447762299911119,0.1,50,,,True,0.341933609584609,,,0.3795116264581108
8,,,test_005_proportional,,,,RAI_Net_v2,,,test,3,,8.032577075689972e-06,proportional,3.8139606999466196,0.1,50,,,True,0.341933609584609,,,0.3795116264581108
,False,0.432259452328813,test_005_proportional,2.806170630881346e-16,30.17717587304716,1,RAI_S,False,0.0,test,3,2,,proportional,0.8597140999045223,,50,0.0,5.619630795006859e-08,True,0.2721039182258269,1.0269502642462898,0.432259452328813,0.4217551888726673
,True,0.0,test_006_null,,0.0,0,DOME,,,test,0,0,,null,0.05825699993874878,,50,0.0,,True,0.0,1.041720674706051,0.0,0.0
,True,0.0,test_006_null,0.0,0.0,0,DOME_S,,,test,0,0,,null,0.00851060007698834,,50,0.0,,True,0.0,1.041720674706051,0.0,0.0
,True,0.0,test_006_null,,0.0,0,RAI,,,test,0,0,,null,0.29954839998390526,,50,0.0,,True,0.0,1.041720674706051,0.0,0.0
8,,,test_006_null,,,,RAI_Net_original,,,test,0,,9.112493698296583e-06,null,3.1493985999841243,0.1,50,,,True,0.14481945538263818,,,0.0
8,,,test_006_null,,,,RAI_Net_v2,,,test,0,,9.112493698296583e-06,null,1.3609237000346184,0.1,50,,,True,0.14481945538263818,,,0.0
,True,0.0,test_006_null,0.0,0.0,0,RAI_S,,,test,0,0,,null,0.2991052999859676,,50,0.0,,True,0.0,1.041720674706051,0.0,0.0
,True,0.0642143352203785,test_007_broad,,36.59749378226349,3,DOME,True,1.0,test,3,3,,broad,0.8402056000195444,,50,0.0642143352203786,,True,0.2877935336979554,1.0148654949732419,0.0,0.2345214823363061
,True,2.143627155303075e-05,test_007_broad,4.4029506459836905e-16,36.29058245403293,3,DOME_S,True,1.0,test,3,3,,broad,0.9239448999287561,,50,2.143627155271217e-05,3.991197915137945e-09,True,0.24003436802603295,1.006962746526324,1.9579259623625535e-16,0.1729437376752132
,False,0.634044061586401,test_007_broad,,36.4620220554601,1,RAI,False,0.0,test,3,2,,broad,1.3063786000711843,,50,0.2123034001333916,,True,0.5669446664756028,1.150291087778927,0.5354100316345515,0.49121546739859995
8,,,test_007_broad,,,,RAI_Net_original,,,test,3,,9.969405376744995e-06,broad,69.50284969992936,0.1,50,,,True,0.34194112494294276,,,0.35169593175017144
8,,,test_007_broad,,,,RAI_Net_v2,,,test,3,,9.969405376744995e-06,broad,41.8532097999705,0.1,50,,,True,0.34194112494294276,,,0.35169593175017144
,True,2.143627155303075e-05,test_007_broad,4.4029506459836905e-16,36.29058245403293,3,RAI_S,True,1.0,test,3,3,,broad,1.5387358999578282,,50,2.143627155271217e-05,3.991197915137945e-09,True,0.24003436802603295,1.006962746526324,1.9579259623625535e-16,0.1729437376752132
,True,0.0,test_008_single,,26.74172357523136,1,DOME,True,1.0,test,1,1,,single,1.4179833000525832,,100,0.0,,True,0.18324381185923433,0.9657576488077139,0.0,0.02021116688137316
,True,0.0,test_008_single,2.9123259395580565e-16,26.741723575231493,1,DOME_S,True,1.0,test,1,1,,single,1.24221169995144,,100,0.0,1.5061029462204966e-10,True,0.18324381185926983,0.9657576488077252,0.0,0.02021116688137316
,True,0.0,test_008_single,,26.741723575131562,1,RAI,True,1.0,test,1,1,,single,1.374914800049737,,100,0.0,,True,0.183243811833393,0.9657576487997943,0.0,0.02021116688137316
13,,,test_008_single,,,,RAI_Net_original,,,test,1,,9.767661178730884e-06,single,45.25194290000945,0.01,100,,,True,0.34053571056665477,,,0.2622247425226944
13,,,test_008_single,,,,RAI_Net_v2,,,test,1,,9.530339780707167e-06,single,65.50002499995753,0.01,100,,,True,0.34051190793471525,,,0.2623147060069222
,True,0.0,test_008_single,2.9123259395580565e-16,26.741723575231493,1,RAI_S,True,1.0,test,1,1,,single,1.1846671000821516,,100,0.0,1.5061029462204966e-10,True,0.18324381185926983,0.9657576488077252,0.0,0.02021116688137316
,True,0.014507557075191314,test_009_double,,31.386628823033682,2,DOME,True,1.0,test,2,2,,double,1.228439599974081,,100,0.014507557075191338,,True,0.2380525887817456,1.0685493333542166,0.0,0.03395484923371717
,True,0.00039744184213815387,test_009_double,2.952662367680908e-16,31.322512129534942,2,DOME_S,True,1.0000000000000002,test,2,2,,double,0.9713656000094488,,100,0.0003974418421382616,7.696404363094172e-10,True,0.18411854648966255,1.0622308467950021,0.0,0.006309965958369019
,True,0.014507556854575143,test_009_double,,31.386628821592943,2,RAI,True,1.0,test,2,2,,double,1.824794799904339,,100,0.014507556854575047,,True,0.23805258844182617,1.0685493331075953,0.0,0.03395484883546299
13,,,test_009_double,,,,RAI_Net_original,,,test,2,,9.331255718114606e-06,double,81.68046890001278,0.01,100,,,True,0.3236184917596298,,,0.3475659314243404
20,,,test_009_double,,,,RAI_Net_v2,,,test,2,,9.63861729944239e-06,double,54.21696210000664,0.01,100,,,True,0.3236213696647072,,,0.3475657596841311
,True,0.00039744184213815387,test_009_double,2.952662367680908e-16,31.322512129534942,2,RAI_S,True,1.0000000000000002,test,2,2,,double,1.7564119000453502,,100,0.0003974418421382616,7.696404363094172e-10,True,0.18411854648966255,1.0622308467950021,0.0,0.006309965958369019
,True,0.056674302561778925,test_010_triple,,30.029510406364547,3,DOME,True,1.0,test,3,3,,triple,0.7700388999655843,,100,0.05667430256177905,,True,0.28498156189962437,1.0533123236389517,0.0,0.1163822373918996
,True,0.002023581709347138,test_010_triple,3.271339250167079e-16,29.924910837778484,3,DOME_S,True,1.0000000000000002,test,3,3,,triple,0.732386999996379,,100,0.0020235817093471,1.6914913111638261e-09,True,0.23301479172830228,1.0435350401013141,0.0,0.034536350798218665
,True,0.056674305030814935,test_010_triple,,30.029510403927233,3,RAI,True,1.0,test,3,3,,triple,1.60352900007274,,100,0.056674305030814935,,True,0.2849815642298822,1.0533123249728824,0.0,0.11638224281814717
48,,,test_010_triple,,,,RAI_Net_original,,,test,3,,5.657876337872581e-14,triple,10.972972800023854,0.0,100,,,True,0.33036305569914654,,,0.3407525070866097
38,,,test_010_triple,,,,RAI_Net_v2,,,test,3,,5.986822174848288e-14,triple,9.685480000101961,0.0,100,,,True,0.33077718793639094,,,0.33843603442787806
,True,0.002023581709347138,test_010_triple,3.271339250167079e-16,29.924910837778484,3,RAI_S,True,1.0000000000000002,test,3,3,,triple,1.6030756001127884,,100,0.0020235817093471,1.6914913111638261e-09,True,0.23301479172830228,1.0435350401013141,0.0,0.034536350798218665
,False,0.029619108201346857,test_011_weak,,30.201435257969152,2,DOME,False,0.0,test,3,2,,weak,1.3055170000297949,,100,0.02961910820134669,,True,0.2586052278663199,1.0662822674315355,1.1763393522375922e-16,0.08405578779312628
,False,0.029619107603723244,test_011_weak,3.2766754361050894e-16,30.201435259491028,2,DOME_S,False,0.0,test,3,2,,weak,1.085567600093782,,100,0.029619107603723306,5.966207160471869e-09,True,0.2586052268157502,1.0662822672483012,0.0,0.08405578720193041
,False,0.02961910737384742,test_011_weak,,30.201435265727234,2,RAI,False,0.0,test,3,2,,weak,1.6190141999395564,,100,0.02961910737384752,,True,0.25860522664640573,1.0662822674403638,1.1763393519354166e-16,0.08405578698388566
15,,,test_011_weak,,,,RAI_Net_original,,,test,3,,9.115178941393116e-06,weak,42.230549800093286,0.01,100,,,True,0.32883809345021725,,,0.3116406481344642
15,,,test_011_weak,,,,RAI_Net_v2,,,test,3,,9.115178942886442e-06,weak,38.993783300044015,0.01,100,,,True,0.3288380934501859,,,0.3116406481344625
,False,0.029619107603723244,test_011_weak,3.2766754361050894e-16,30.201435259491028,2,RAI_S,False,0.0,test,3,2,,weak,1.6240312999580055,,100,0.029619107603723306,5.966207160471869e-09,True,0.2586052268157502,1.0662822672483012,0.0,0.08405578720193041
,True,0.2995093156363224,test_012_close,,32.81825833126789,2,DOME,True,1.0,test,3,3,,close,1.0958300000056624,,100,0.15264696394425595,,True,0.28524850767444765,1.0571524004475739,0.17331896558213897,0.18985163329812246
,True,0.26772871192304576,test_012_close,5.618533517677644e-16,32.70803678776248,2,DOME_S,True,0.9999999999999998,test,3,3,,close,1.078987899934873,,100,0.1266601029156537,7.363471759509372e-08,True,0.23965520513349017,1.0438748436101866,0.16152772761023615,0.11706588030496125
,False,0.20164168838342567,test_012_close,,32.879754987114865,2,RAI,False,0.0,test,3,2,,close,1.8441604000981897,,100,0.20164168838342564,,True,0.36040050848064653,1.0776011019641416,0.0,0.1534830377116467
16,,,test_012_close,,,,RAI_Net_original,,,test,3,,9.873114063388627e-06,close,41.966168600018136,0.01,100,,,True,0.33101949222413757,,,0.35096739824263434
15,,,test_012_close,,,,RAI_Net_v2,,,test,3,,9.865946265244074e-06,close,50.70625429996289,0.01,100,,,True,0.3310194838745023,,,0.3509673444145432
,True,0.26772871192304576,test_012_close,5.618533517677644e-16,32.70803678776248,2,RAI_S,True,0.9999999999999998,test,3,3,,close,1.8352382999146357,,100,0.1266601029156537,7.363471759509372e-08,True,0.23965520513349017,1.0438748436101866,0.16152772761023615,0.11706588030496125
,False,0.4171784281299376,test_013_proportional,,26.45596210539935,1,DOME,False,0.0,test,3,2,,proportional,1.0347992000170052,,100,0.0,,True,0.2852695137779412,1.0580711362842194,0.4171784281299376,0.4851434020124802
,False,0.4171783216824543,test_013_proportional,3.997128375405478e-16,26.455962469222342,1,DOME_S,False,0.0,test,3,2,,proportional,0.881797399953939,,100,0.0,6.046646565694255e-08,True,0.2852695796075978,1.0580711501441113,0.4171783216824543,0.4851434633964531
,False,0.41717838271905144,test_013_proportional,,26.455962260221046,1,RAI,False,0.0,test,3,2,,proportional,1.0799788000294939,,100,0.0,,True,0.28526954183992814,1.0580711421811735,0.41717838271905144,0.4851434281992815
8,,,test_013_proportional,,,,RAI_Net_original,,,test,3,,8.30366902218114e-06,proportional,3.2711144000058994,0.1,100,,,True,0.3286610664082428,,,0.3994550186093485
8,,,test_013_proportional,,,,RAI_Net_v2,,,test,3,,8.30366902218114e-06,proportional,2.7157698000082746,0.1,100,,,True,0.3286610664082428,,,0.3994550186093485
,False,0.41717832168249175,test_013_proportional,4.954619709642265e-16,26.455962469222225,1,RAI_S,False,0.0,test,3,2,,proportional,1.0770621999399737,,100,0.0,6.046643255631312e-08,True,0.2852695796075741,1.0580711501441062,0.41717832168249175,0.4851434633964315
,True,0.0,test_014_null,,0.0,0,DOME,,,test,0,0,,null,0.007062499993480742,,100,0.0,,True,0.0,0.9448341015399075,0.0,0.0
,True,0.0,test_014_null,0.0,0.0,0,DOME_S,,,test,0,0,,null,0.007478300016373396,,100,0.0,,True,0.0,0.9448341015399075,0.0,0.0
,True,0.0,test_014_null,,0.0,0,RAI,,,test,0,0,,null,0.3797015999443829,,100,0.0,,True,0.0,0.9448341015399075,0.0,0.0
8,,,test_014_null,,,,RAI_Net_original,,,test,0,,8.756905052828375e-06,null,1.5371240000240505,0.1,100,,,True,0.12684763111536324,,,0.0
8,,,test_014_null,,,,RAI_Net_v2,,,test,0,,8.756905052828375e-06,null,1.2523832999868318,0.1,100,,,True,0.12684763111536324,,,0.0
,True,0.0,test_014_null,0.0,0.0,0,RAI_S,,,test,0,0,,null,0.33118560002185404,,100,0.0,,True,0.0,0.9448341015399075,0.0,0.0
,True,0.05103137295897098,test_015_broad,,32.165869935296044,3,DOME,True,1.0,test,3,3,,broad,0.7387081999331713,,100,0.05103137295897112,,True,0.26851050737563303,0.9983998927381776,0.0,0.1842434797524305
,True,0.012195984095785633,test_015_broad,6.49309977722765e-16,32.051251890864194,3,DOME_S,True,1.0000000000000002,test,3,3,,broad,0.7174451000755653,,100,0.012195984095785437,2.6875905906975632e-09,True,0.23793107089151963,0.9906137119329347,0.0,0.16395971812504423
,True,0.05103138263754107,test_015_broad,,32.16586996129746,3,RAI,True,1.0,test,3,3,,broad,1.6431588999694213,,100,0.051031382637540854,,True,0.2685105119056862,0.9983998942282315,2.2089958599442132e-16,0.1842434854289603
48,,,test_015_broad,,,,RAI_Net_original,,,test,3,,8.61989786096206e-14,broad,10.785080999950878,0.0,100,,,True,0.3162165080142516,,,0.319135095704375
48,,,test_015_broad,,,,RAI_Net_v2,,,test,3,,9.183358283143795e-14,broad,10.07852159999311,0.0,100,,,True,0.3163552629042808,,,0.3174058579670084
,True,0.012195984095785633,test_015_broad,6.49309977722765e-16,32.051251890864194,3,RAI_S,True,1.0000000000000002,test,3,3,,broad,1.6371849999995902,,100,0.012195984095785437,2.6875905906975632e-09,True,0.23793107089151963,0.9906137119329347,0.0,0.16395971812504423
,True,0.0,test_016_single,,31.24269481656518,1,DOME,True,1.0,test,1,1,,single,1.7219547999557108,,200,0.0,,True,0.22047818955528292,1.0056485821714103,0.0,0.0
,True,0.0,test_016_single,2.654017515374612e-16,31.242694816567045,1,DOME_S,True,1.0,test,1,1,,single,1.5765000999672338,,200,0.0,7.963302906659748e-14,True,0.22047818955581144,1.0056485821715433,0.0,0.0
,True,0.0,test_016_single,,31.24269481656702,1,RAI,True,1.0,test,1,1,,single,1.886261099949479,,200,0.0,,True,0.22047818955580173,1.0056485821715417,0.0,0.0
48,,,test_016_single,,,,RAI_Net_original,,,test,1,,9.160369717671517e-13,single,6.92345319991,0.0,200,,,True,0.32451850325762616,,,0.08899721397347332
43,,,test_016_single,,,,RAI_Net_v2,,,test,1,,8.878956895954295e-13,single,6.358759899972938,0.0,200,,,True,0.32425438549589647,,,0.08872671222765396
,True,0.0,test_016_single,2.654017515374612e-16,31.242694816567045,1,RAI_S,True,1.0,test,1,1,,single,1.879353400086984,,200,0.0,7.963302906659748e-14,True,0.22047818955581144,1.0056485821715433,0.0,0.0
,True,0.012078683693933112,test_017_double,,25.38557556046355,2,DOME,True,1.0,test,2,2,,double,1.236235599964857,,200,0.012078683693932996,,True,0.2550183673958312,1.0247951246746592,1.399500937191131e-16,0.02843515054230313
,True,9.808210885167538e-05,test_017_double,6.68923196620664e-16,25.346537716597275,2,DOME_S,True,1.0000000000000002,test,2,2,,double,1.200806099921465,,200,9.808210885155219e-05,3.6942687605965515e-10,True,0.19873380187369372,1.0134199444014087,0.0,0.005619287424985174
,True,0.01207868363275497,test_017_double,,25.385575556365737,2,RAI,True,1.0,test,2,2,,double,1.6014248999999836,,200,0.012078683632755079,,True,0.2550183667638528,1.024795124133128,0.0,0.028435150378461758
48,,,test_017_double,,,,RAI_Net_original,,,test,2,,1.8646838395154551e-13,double,9.505014199996367,0.0,200,,,True,0.33304101351673976,,,0.18248411484012922
48,,,test_017_double,,,,RAI_Net_v2,,,test,2,,1.8782508575238982e-13,double,8.61428579990752,0.0,200,,,True,0.3325641043077017,,,0.18009411819447463
,True,9.808210885167538e-05,test_017_double,6.68923196620664e-16,25.346537716597275,2,RAI_S,True,1.0000000000000002,test,2,2,,double,1.5573657000204548,,200,9.808210885155219e-05,3.6942687605965515e-10,True,0.19873380187369372,1.0134199444014087,0.0,0.005619287424985174
,True,0.018522240747873148,test_018_triple,,42.551049769840326,3,DOME,True,1.0,test,3,3,,triple,1.1762064000358805,,200,0.018522240747873002,,True,0.26847654171205254,1.031162645943132,1.669859473746108e-16,0.043145724978354456
,True,9.710345173165895e-05,test_018_triple,4.493125395606642e-16,42.49955605622355,3,DOME_S,True,1.0000000000000002,test,3,3,,triple,0.8712012999458238,,200,9.710345173160507e-05,1.1350259147175893e-10,True,0.21570074699345546,1.015187037009593,0.0,0.01376732435105741
,True,0.018522240996692772,test_018_triple,,42.55104977152229,3,RAI,True,1.0,test,3,3,,triple,2.2196932999650016,,200,0.018522240996692606,,True,0.26847654237958796,1.0311626462243209,1.6698594736801018e-16,0.0431457254102166
48,,,test_018_triple,,,,RAI_Net_original,,,test,3,,3.031559373987725e-13,triple,12.93781409994699,0.0,200,,,True,0.3419393714487448,,,0.22429307987101477
48,,,test_018_triple,,,,RAI_Net_v2,,,test,3,,4.3228198174053924e-13,triple,11.774817499914207,0.0,200,,,True,0.3421937350590943,,,0.22568010416481196
,True,9.710345173165895e-05,test_018_triple,4.493125395606642e-16,42.49955605622355,3,RAI_S,True,1.0000000000000002,test,3,3,,triple,2.091492800042033,,200,9.710345173160507e-05,1.1350259147175893e-10,True,0.21570074699345546,1.015187037009593,0.0,0.01376732435105741
,True,0.036627643892529635,test_019_weak,,35.36905323769146,2,DOME,False,0.0,test,3,3,,weak,1.4392034000484273,,200,0.013573741776391533,,True,0.2910042245972457,1.0768318431764878,0.023371135879588566,0.049207095518048714
,True,0.019624650548915257,test_019_weak,3.446041912010117e-16,35.24790199576261,2,DOME_S,False,0.0,test,3,3,,weak,1.4657187000848353,,200,0.007819973211045772,3.490689069025318e-09,True,0.25377273331588185,1.0677940522925322,0.011897717167391308,0.03239383589607887
,False,0.02542068118129503,test_019_weak,,35.145848827862345,2,RAI,False,0.0,test,3,2,,weak,2.0864447999047115,,200,0.025420681181295087,,True,0.3394912056720025,1.0871057323210473,0.0,0.05968222370267986
48,,,test_019_weak,,,,RAI_Net_original,,,test,3,,5.001132234946837e-13,weak,10.359353200066835,0.0,200,,,True,0.3455082865814843,,,0.18676481388872848
43,,,test_019_weak,,,,RAI_Net_v2,,,test,3,,5.203979986364807e-13,weak,9.55730969994329,0.0,200,,,True,0.3454406980240267,,,0.1899462875487488
,True,0.019624650548915455,test_019_weak,3.446041912010117e-16,35.24790199576262,2,RAI_S,False,0.0,test,3,3,,weak,2.2092984000919387,,200,0.007819973211046324,3.4906889840571886e-09,True,0.2537727333158834,1.0677940522925329,0.011897717167390902,0.03239383589607928
,True,0.09209520694024335,test_020_close,,29.964733606478568,3,DOME,True,1.0,test,3,3,,close,1.354924299987033,,200,0.0920952069402434,,True,0.26434002045514177,1.0404120988773715,0.0,0.12008385312999562
,True,0.018714876693423685,test_020_close,5.188746990441316e-16,29.91364623210151,3,DOME_S,True,0.9999999999999999,test,3,3,,close,1.1777085000649095,,200,0.018714876693423792,1.116821123710168e-09,True,0.22176001327354888,1.029926106306163,0.0,0.043654084786386965
,False,0.21267322479441178,test_020_close,,30.06691070487974,2,RAI,True,1.0,test,3,2,,close,2.0824760999530554,,200,0.21267322479441186,,True,0.5057218519528919,1.1330979180814236,0.0,0.1579608876438216
48,,,test_020_close,,,,RAI_Net_original,,,test,3,,2.6865079121184776e-13,close,12.121172399958596,0.0,200,,,True,0.31953780102779383,,,0.20244861349373414
48,,,test_020_close,,,,RAI_Net_v2,,,test,3,,2.6865079121184776e-13,close,10.748344799969345,0.0,200,,,True,0.31953780102779383,,,0.20244861349373414
,True,0.018714876693423685,test_020_close,5.188746990441316e-16,29.91364623210151,3,RAI_S,True,0.9999999999999999,test,3,3,,close,2.1227054999908432,,200,0.018714876693423792,1.116821123710168e-09,True,0.22176001327354888,1.029926106306163,0.0,0.043654084786386965
,True,6.534589050041947e-17,test_021_proportional,,27.183910507560498,3,DOME,True,1.0,test,3,3,,proportional,1.1976689000148326,,200,0.0,,True,0.3214356536036543,1.047841340225957,1.3069178100083893e-16,0.2550693683662394
,False,0.37839801477788143,test_021_proportional,5.795839045055013e-16,27.12754901867308,1,DOME_S,False,0.0,test,3,2,,proportional,2.310348500031978,,200,0.0,1.4974954083250146e-08,True,0.3619880306183522,1.0587009224694595,0.37839801477788143,0.46861585839363795
,False,0.3783980034291826,test_021_proportional,,27.12754904653709,1,RAI,False,0.0,test,3,2,,proportional,1.3171529000392184,,200,0.0,,True,0.36198804666084816,1.0587009244223686,0.3783980034291826,0.468615860230004
8,,,test_021_proportional,,,,RAI_Net_original,,,test,3,,9.034109287867998e-06,proportional,9.730126000009477,0.1,200,,,True,0.35409082515258183,,,0.32305057522995834
8,,,test_021_proportional,,,,RAI_Net_v2,,,test,3,,9.034109287867998e-06,proportional,6.574318200000562,0.1,200,,,True,0.35409082515258183,,,0.32305057522995834
,False,0.37839801477786583,test_021_proportional,7.444105635202682e-16,27.127549018673115,1,RAI_S,False,0.0,test,3,2,,proportional,1.3752622000174597,,200,0.0,1.4974934340575747e-08,True,0.3619880306183738,1.0587009224694623,0.37839801477786583,0.46861585839364056
,True,0.0,test_022_null,,0.0,0,DOME,,,test,0,0,,null,0.012379299965687096,,200,0.0,,True,0.0,0.9713334502589195,0.0,0.0
,True,0.0,test_022_null,0.0,0.0,0,DOME_S,,,test,0,0,,null,0.007099300040863454,,200,0.0,,True,0.0,0.9713334502589195,0.0,0.0
,True,0.0,test_022_null,,0.0,0,RAI,,,test,0,0,,null,0.2659542999463156,,200,0.0,,True,0.0,0.9713334502589195,0.0,0.0
8,,,test_022_null,,,,RAI_Net_original,,,test,0,,9.614623374239655e-06,null,1.5777915999060497,0.1,200,,,True,0.1697619860802175,,,0.0
8,,,test_022_null,,,,RAI_Net_v2,,,test,0,,9.614623374239655e-06,null,1.3068590000038967,0.1,200,,,True,0.1697619860802175,,,0.0
,True,0.0,test_022_null,0.0,0.0,0,RAI_S,,,test,0,0,,null,0.39216739998664707,,200,0.0,,True,0.0,0.9713334502589195,0.0,0.0
,True,0.03801403346928583,test_023_broad,,31.525481306676788,3,DOME,True,1.0,test,3,3,,broad,0.8088582999771461,,200,0.03801403346928585,,True,0.2823753077478168,1.0143131031643673,1.126934001178301e-16,0.17521532255349762
,True,0.0003597694841669231,test_023_broad,3.9721022695770157e-16,31.40616788723102,3,DOME_S,True,0.9999999999999998,test,3,3,,broad,0.8395681000547484,,200,0.0003597694841669628,4.448582202339535e-08,True,0.22198984957847562,1.0012373003965716,0.0,0.15294067829676553
,True,0.038014035118391624,test_023_broad,,31.525481305987075,3,RAI,True,1.0,test,3,3,,broad,1.8063927999464795,,200,0.03801403511839155,,True,0.2823753085355963,1.0143131035194108,0.0,0.17521532397186673
48,,,test_023_broad,,,,RAI_Net_original,,,test,3,,2.364558162395989e-13,broad,11.574334899894893,0.0,200,,,True,0.3428122348560181,,,0.2854473163674145
48,,,test_023_broad,,,,RAI_Net_v2,,,test,3,,2.3932913780083e-13,broad,10.477817900013179,0.0,200,,,True,0.34253113752095987,,,0.2752952638614946
,True,0.0003597694841669231,test_023_broad,3.9721022695770157e-16,31.40616788723102,3,RAI_S,True,0.9999999999999998,test,3,3,,broad,1.7777235999237746,,200,0.0003597694841669628,4.448582202339535e-08,True,0.22198984957847562,1.0012373003965716,0.0,0.15294067829676553
,True,0.0,test_024_single,,27.622001817168357,1,DOME,True,1.0,test,1,1,,single,2.0419915999518707,,50,0.0,,True,0.20388942904649612,1.0704165828194614,0.0,0.0
,True,0.0,test_024_single,4.3366335323996333e-16,27.622001813062447,1,DOME_S,True,1.0,test,1,1,,single,1.4789905999787152,,50,0.0,3.8687449212571714e-09,True,0.20388942863704082,1.070416582827384,0.0,0.0
,True,0.0,test_024_single,,27.62200181863744,1,RAI,True,1.0,test,1,1,,single,1.3426400000462309,,50,0.0,,True,0.2038894291929992,1.0704165828166268,0.0,0.0
,True,0.0,test_024_single,4.3366335323996333e-16,27.622001813062447,1,RAI_S,True,1.0,test,1,1,,single,1.3070461000315845,,50,0.0,3.8687449212571714e-09,True,0.20388942863704082,1.070416582827384,0.0,0.0
,True,0.03140926906795077,test_025_double,,26.06788423231881,2,DOME,True,1.0,test,2,2,,double,0.8476628999924287,,50,0.03140926906795072,,True,0.24041006988400992,1.0291298781721603,0.0,0.1081530785515242
,True,0.00048142010231302853,test_025_double,2.798078147570464e-16,25.93524984844754,2,DOME_S,True,1.0,test,2,2,,double,1.8147976999171078,,50,0.0004814201023129364,3.0278651044809546e-08,True,0.19878794290454485,1.0233603411458065,0.0,0.02482935965448499
,True,0.03140927090151639,test_025_double,,26.067884186563056,2,RAI,True,1.0,test,2,2,,double,1.0690592000028118,,50,0.03140927090151635,,True,0.24041007383392987,1.0291298777464346,0.0,0.1081530848025003
,True,0.00048142010231302853,test_025_double,2.798078147570464e-16,25.93524984844754,2,RAI_S,True,1.0,test,2,2,,double,1.147016300004907,,50,0.0004814201023129364,3.0278651044809546e-08,True,0.19878794290454485,1.0233603411458065,0.0,0.02482935965448499
,True,0.06578669053846242,test_026_triple,,43.89008468057933,3,DOME,True,1.0,test,3,3,,triple,1.2388182000722736,,50,0.0657866905384623,,True,0.2875709534646987,1.0534285550134184,0.0,0.1481852702660452
,True,0.0005746292400778164,test_026_triple,7.315903021457598e-16,43.620265407486265,3,DOME_S,True,1.0000000000000002,test,3,3,,triple,0.8350085000274703,,50,0.0005746292400777816,1.4792685647507196e-08,True,0.23038892087565732,1.0388370466700925,1.6289280432442172e-16,0.055725238266647444
,True,0.06578669524041998,test_026_triple,,43.89008468540561,3,RAI,True,1.0,test,3,3,,triple,1.5853193000657484,,50,0.06578669524042,,True,0.28757095451132964,1.0534285549456037,0.0,0.14818527510369525
